,feature,factor,value,view
2062,RPSA,Factor1,0.00349514644415562,mRNA
2063,FADD,Factor1,0.00407037722207993,mRNA
2064,SF1,Factor1,0.0012211137216452,mRNA
2065,PAFAH1B2,Factor1,0.000472653555633562,mRNA
2066,VASN,Factor1,0.506113941384431,mRNA
2067,LMBRD1,Factor1,0.00187055416910003,mRNA
2068,BMI1,Factor1,0.000585272483006258,mRNA
2069,MFSD2A,Factor1,0.0137488467201343,mRNA
2070,CMAHP,Factor1,0.149306835955176,mRNA
2071,RFWD3,Factor1,0.000840893083497604,mRNA
2072,LGI3,Factor1,0.0146016442934882,mRNA
2073,ATXN2L,Factor1,0.0466818936158164,mRNA
2074,PHYHIP,Factor1,0.0157358874396169,mRNA
2075,CAVIN2,Factor1,0.0475158833732803,mRNA
2076,COL3A1,Factor1,0.472241229534245,mRNA
2077,MUCL3,Factor1,0.0470282754804402,mRNA
2078,NDUFS5,Factor1,0.00383187469663162,mRNA
2079,LRATD2,Factor1,0.153516217736153,mRNA
2080,LDLRAD4,Factor1,0.0593108121315032,mRNA
2081,FAM178B,Factor1,0.00667374360940814,mRNA
2082,CXXC4,Factor1,0.00672782655406359,mRNA
2083,SHOX2,Factor1,0.325152802843457,mRNA
2084,NSG1,Factor1,0.142169857876552,mRNA
2085,USP39,Factor1,0.000706193639505117,mRNA
2086,LETM1,Factor1,0.00271939781093912,mRNA
2087,PPIC,Factor1,0.00583504556029496,mRNA
2088,PXDC1,Factor1,0.4173596319331,mRNA
2089,COL4A3,Factor1,0.00119201649259043,mRNA
2090,AR,Factor1,0.460696423723356,mRNA
2091,FAM110B,Factor1,0.569644025020183,mRNA
2092,CPT1C,Factor1,0.282162529380901,mRNA
2093,MN1,Factor1,0.391162214300694,mRNA
2094,LMAN2,Factor1,0.00590453589345708,mRNA
2095,CA5B,Factor1,0.0135996767101073,mRNA
2096,ZRSR2,Factor1,0.00076473593819791,mRNA
2097,MRPL1,Factor1,0.00923545592816996,mRNA
2098,NPR1,Factor1,0.256670872085606,mRNA
2099,SCN9A,Factor1,0.173603914074278,mRNA
2100,SDC2,Factor1,0.876241436214381,mRNA
2101,CLIC4,Factor1,0.343105362162072,mRNA
2102,CLIC3,Factor1,0.0989577650437779,mRNA
2103,HIC2,Factor1,0.00788430540116033,mRNA
2104,DUS1L,Factor1,0.123637267306024,mRNA
2105,UGP2,Factor1,0.000368352802960245,mRNA
2106,LINGO1,Factor1,0.075880091045497,mRNA
2107,BTD,Factor1,0.0597778039187221,mRNA
2108,P2RY1,Factor1,0.196467494520241,mRNA
2109,REPS2,Factor1,0.313581644154426,mRNA
2110,SYAP1,Factor1,0.0067601971981658,mRNA
2111,TM4SF4,Factor1,0.33603324701305,mRNA
2112,TOR1AIP2,Factor1,0.00200777142269298,mRNA
2113,ZNF768,Factor1,0.00253083235327253,mRNA
2114,TMEM42,Factor1,0.00179101592010732,mRNA
2115,KCNAB3,Factor1,0.000803739679264565,mRNA
2116,GPR37L1,Factor1,0.281225316637902,mRNA
2117,FOXD4,Factor1,0.0859580233328696,mRNA
2118,CCDC144A,Factor1,0.474091032447935,mRNA
2119,ZNF212,Factor1,0.00383540503477423,mRNA
2120,ZNF282,Factor1,0.00359883682109722,mRNA
2121,GLB1,Factor1,0.00186763950891186,mRNA
2122,B3GNT2,Factor1,0.0358755178501463,mRNA
2123,LRRN2,Factor1,0.106161962166532,mRNA
2124,NFXL1,Factor1,0.0101256362963032,mRNA
2125,MZB1,Factor1,0.0286947706739169,mRNA
2126,SLC23A1,Factor1,0.152013609627282,mRNA
2127,PA2G4,Factor1,0.0528007869390225,mRNA
2128,PFKFB3,Factor1,0.00830250494410842,mRNA
2129,DLGAP1,Factor1,0.0182216999829582,mRNA
2130,KCNS3,Factor1,0.00403358335627013,mRNA
2131,FOXN2,Factor1,0.00363337314528515,mRNA
2132,USP32,Factor1,0.0415498036997686,mRNA
2133,PPM1D,Factor1,0.000938839159742753,mRNA
2134,LSM3,Factor1,0.00108683475540162,mRNA
2135,TMEM43,Factor1,0.141359779187448,mRNA
2136,TSEN34,Factor1,0.0130167313227052,mRNA
2137,NDUFA3,Factor1,0.000408619272324539,mRNA
2138,OSCAR,Factor1,0.0212258141523951,mRNA
2139,PKHD1,Factor1,0.0958286861707175,mRNA
2140,DCDC1,Factor1,0.0324707033082505,mRNA
2141,HAS2,Factor1,0.0319099126344696,mRNA
2142,S1PR1,Factor1,0.442030449701702,mRNA
2143,HS6ST2,Factor1,0.174577768990696,mRNA
2144,MTM1_mRNA,Factor1,0.00300700477406498,mRNA
2145,MFN1,Factor1,0.000186064145814944,mRNA
2146,KCNMB3,Factor1,0.0111383856696459,mRNA
2147,TMEM37,Factor1,0.0172248021074049,mRNA
2148,KRT15,Factor1,0.191563779553093,mRNA
2149,TPPP,Factor1,0.254536810674484,mRNA
2150,KCND3,Factor1,0.00806615660647465,mRNA
2151,APLN,Factor1,0.0839259013798073,mRNA
2152,KRT9,Factor1,0.0181563692570217,mRNA
2153,CDK5R2,Factor1,0.0732313300662406,mRNA
2154,POLR1C,Factor1,0.025465799686354,mRNA
2155,LRRC8C,Factor1,0.237032994145288,mRNA
2156,RSL1D1,Factor1,0.000705210509601116,mRNA
2157,PPID,Factor1,4.73869387340263e-05,mRNA
2158,LPAR3,Factor1,0.434349480665841,mRNA
2159,RAB4B.EGLN2,Factor1,0.0086579420925314,mRNA
2160,CXXC5,Factor1,0.0160335029248185,mRNA
2161,GPHN,Factor1,0.0849558243079696,mRNA
2162,LRRC34,Factor1,0.0125383174509004,mRNA
2163,SPATA5L1,Factor1,0.0754129068787133,mRNA
2164,GATM,Factor1,0.0514582174105308,mRNA
2165,RHNO1,Factor1,0.011620860856823,mRNA
2166,KNDC1,Factor1,0.0685231622477161,mRNA
2167,COL8A2,Factor1,0.338397819325244,mRNA
2168,FBXL14,Factor1,0.028634446669273,mRNA
2169,NINJ2,Factor1,0.173061800484392,mRNA
2170,MRM3,Factor1,0.0059787077773213,mRNA
2171,RPS7,Factor1,0.0119233912767753,mRNA
2172,FRMD5,Factor1,0.159291762962484,mRNA
2173,FBXW10,Factor1,0.0244824735981617,mRNA
2174,ZNF217,Factor1,0.0509422511785634,mRNA
2175,PPIH,Factor1,0.000236460046702218,mRNA
2176,THOP1,Factor1,0.00288317134947727,mRNA
2177,USP19,Factor1,0.00050109689047735,mRNA
2178,ORMDL3,Factor1,0.0397581506961752,mRNA
2179,LRRC15,Factor1,0.446629202702303,mRNA
2180,SMN1,Factor1,0.00696644788578668,mRNA
2181,EIF2AK3,Factor1,0.00240192911165559,mRNA
2182,SLFN12,Factor1,0.347685303536226,mRNA
2183,SERHL,Factor1,0.00249020478434334,mRNA
2184,MACROD2,Factor1,0.0361085365365738,mRNA
2185,B3GALT1,Factor1,0.229658726134472,mRNA
2186,RCAN2,Factor1,0.312552323117977,mRNA
2187,CFAP53,Factor1,0.00602590478542175,mRNA
2188,PRSS27,Factor1,0.000492122070049178,mRNA
2189,SYNPO2,Factor1,0.485779815299722,mRNA
2190,DNAJB7,Factor1,0.00460467397842616,mRNA
2191,FUT9,Factor1,0.11311221833095,mRNA
2192,AFF1,Factor1,0.015038101433144,mRNA
2193,RASGRP1,Factor1,0.0497748589356802,mRNA
2194,SMPDL3A,Factor1,0.168134519795448,mRNA
2195,TMCC1,Factor1,0.00261830697271399,mRNA
2196,RAB43,Factor1,0.0017893191421992,mRNA
2197,RAB37,Factor1,0.344167553908927,mRNA
2198,DCP2,Factor1,0.00587479291220346,mRNA
2199,SNX32,Factor1,0.0344338869424804,mRNA
2200,RPL38,Factor1,0.00841763634674646,mRNA
2201,CES2,Factor1,0.0871282502985359,mRNA
2202,DMXL1,Factor1,0.0126895096802712,mRNA
2203,METAP1D,Factor1,0.00545212064190446,mRNA
2204,DHCR7,Factor1,0.0033869030721594,mRNA
2205,LVRN,Factor1,0.202105077052794,mRNA
2206,HSPA6,Factor1,0.103434383254676,mRNA
2207,ADCK5,Factor1,0.08269374685053,mRNA
2208,NOC3L,Factor1,0.00396258940759811,mRNA
2209,ADCY5,Factor1,0.0029379992663733,mRNA
2210,GOLGB1,Factor1,0.000535036657431517,mRNA
2211,PPP1R3B,Factor1,0.0041758297301298,mRNA
2212,KCNK7,Factor1,0.10118230398799,mRNA
2213,ZNF417,Factor1,0.0455427393626099,mRNA
2214,CSPG4,Factor1,0.301649143781909,mRNA
2215,SNX33,Factor1,0.0044041661893976,mRNA
2216,UQCRH,Factor1,0.0362229119570573,mRNA
2217,BCLAF3,Factor1,0.122446192864811,mRNA
2218,PSMD1,Factor1,0.003441006530504,mRNA
2219,ADGRG2,Factor1,0.00971652955471632,mRNA
2220,HEG1,Factor1,0.606586250556388,mRNA
2221,EIF1,Factor1,0.0142903520592114,mRNA
2222,PLK3,Factor1,0.00220265145589896,mRNA
2223,GPR160,Factor1,0.443300949386102,mRNA
2224,SWSAP1,Factor1,0.013822036035788,mRNA
2225,XXYLT1,Factor1,0.00378863632500116,mRNA
2226,TCAP,Factor1,0.01140649883477,mRNA
2227,CEP19,Factor1,0.00518685313309763,mRNA
2228,FBXO45,Factor1,0.0349041832969258,mRNA
2229,GNG5,Factor1,0.00864615670975291,mRNA
2230,TRMT10C,Factor1,0.0525697826438112,mRNA
2231,PRPF8,Factor1,0.00378852280067659,mRNA
2232,ADCY6,Factor1,0.096914714595719,mRNA
2233,RPL4,Factor1,0.0105044889467224,mRNA
2234,IGDCC3,Factor1,0.087693300512355,mRNA
2235,ANKRD36C_mRNA,Factor1,0.000124347104589213,mRNA
2236,TMEM81,Factor1,0.00209810378688908,mRNA
2237,MRPL11,Factor1,0.00883607357670737,mRNA
2238,GOLT1A,Factor1,0.506533627775648,mRNA
2239,AKIRIN1,Factor1,0.0237606458893041,mRNA
2240,ZNF497,Factor1,0.00890589473261996,mRNA
2241,RIN1,Factor1,0.0171457775326458,mRNA
2242,FZD4,Factor1,0.0629434361706689,mRNA
2243,PDZK1,Factor1,0.190960413252428,mRNA
2244,PDE12,Factor1,0.00712698610531562,mRNA
2245,SLC66A1L,Factor1,0.195666063911772,mRNA
2246,AMZ1,Factor1,0.302451410061797,mRNA
2247,CHST2,Factor1,0.495918470744559,mRNA
2248,SNHG29,Factor1,0.108525392133819,mRNA
2249,GK5,Factor1,0.013437569203258,mRNA
2250,TVP23C,Factor1,0.00316864644657308,mRNA
2251,SH3BP5L,Factor1,0.0394770728889312,mRNA
2252,YPEL2,Factor1,0.0263018038431546,mRNA
2253,PSMD2,Factor1,0.068825813787091,mRNA
2254,ARHGAP1,Factor1,0.00345135326390637,mRNA
2255,CCNE2,Factor1,0.000794154011637752,mRNA
2256,GRAMD2A,Factor1,0.043283710550803,mRNA
2257,CHRNA7,Factor1,0.0324456626102607,mRNA
2258,SCUBE2,Factor1,0.336871184568471,mRNA
2259,EIF3F,Factor1,4.39185507719829e-05,mRNA
2260,PCSK1,Factor1,0.0292099224240637,mRNA
2261,RFESD,Factor1,0.0464202810805639,mRNA
2262,SART1,Factor1,0.00482696815309177,mRNA
2263,UCP2,Factor1,0.014174665608881,mRNA
2264,FOSL1,Factor1,0.00633754208388985,mRNA
2265,GPR156,Factor1,0.48549793376868,mRNA
2266,NR2F1,Factor1,0.0333672208656437,mRNA
2267,TTLL11,Factor1,0.0128317720817728,mRNA
2268,CTDNEP1,Factor1,0.00149568065438641,mRNA
2269,CREG2,Factor1,0.203806211832123,mRNA
2270,PLEKHF2,Factor1,0.0478147066707719,mRNA
2271,LRRN1,Factor1,0.0833520609406887,mRNA
2272,UBE2O,Factor1,4.38541356364052e-06,mRNA
2273,PLEKHD1,Factor1,0.0236840595526423,mRNA
2274,ZNF404,Factor1,0.295598576082601,mRNA
2275,ACBD7,Factor1,0.0289586983947789,mRNA
2276,SLC35G1,Factor1,0.00473142912611548,mRNA
2277,RIMS2,Factor1,0.387441056968098,mRNA
2278,CLK2,Factor1,0.00824381581066212,mRNA
2279,WDR25,Factor1,0.0174222779147782,mRNA
2280,RMDN1,Factor1,0.000543590407346274,mRNA
2281,RNF152,Factor1,0.311129110763981,mRNA
2282,METRNL,Factor1,0.00223516170950907,mRNA
2283,TCEANC,Factor1,0.00148282985675041,mRNA
2284,PNMA1,Factor1,0.212871632856069,mRNA
2285,MAMSTR,Factor1,0.0822147281240452,mRNA
2286,C8G,Factor1,0.141107488311497,mRNA
2287,TOB2P1,Factor1,0.0181297799803945,mRNA
2288,THAP4,Factor1,0.00123947322378165,mRNA
2289,ACER2,Factor1,0.215021001875261,mRNA
2290,ULK1,Factor1,0.0139254984132745,mRNA
2291,RIMKLA,Factor1,0.367311493646485,mRNA
2292,PUS1,Factor1,0.0989840342433706,mRNA
2293,CCDC71,Factor1,0.00205486269536692,mRNA
2294,TIMM22,Factor1,0.0127289034607729,mRNA
2295,HIC1,Factor1,0.171357325382964,mRNA
2296,PPFIA3,Factor1,0.00177254595939679,mRNA
2297,ZFAS1,Factor1,0.00538837579973324,mRNA
2298,MIEF2,Factor1,0.00517018519495854,mRNA
2299,ACOT4,Factor1,0.00607342770794617,mRNA
2300,ARIH2,Factor1,0.000371953453916136,mRNA
2301,SLC25A22,Factor1,0.00502086367800542,mRNA
2302,RABEP2,Factor1,0.0081711498691477,mRNA
2303,ATOX1,Factor1,0.078666265553467,mRNA
2304,PGBD5,Factor1,0.0296496943082483,mRNA
2305,ACAD9,Factor1,0.00296109546543121,mRNA
2306,IL17RA,Factor1,0.00202815862394925,mRNA
2307,DNAJC28,Factor1,0.00589339922557394,mRNA
2308,NAALADL2,Factor1,0.063201918337349,mRNA
2309,FAM87B,Factor1,0.0136363501931714,mRNA
2310,KCNJ10,Factor1,0.172879231319088,mRNA
2311,PCDHB9,Factor1,0.157373786492756,mRNA
2312,TMEM187,Factor1,0.0073657021662119,mRNA
2313,RPS27,Factor1,0.00903163198148054,mRNA
2314,IMP3,Factor1,0.120034137621977,mRNA
2315,DPY19L2,Factor1,0.482278358028754,mRNA
2316,ADAMTSL1,Factor1,0.44218180445839,mRNA
2317,IMPDH2,Factor1,4.35656564653383e-05,mRNA
2318,VN1R1,Factor1,0.116814098007883,mRNA
2319,PRSS36,Factor1,0.0128251449145237,mRNA
2320,TMEM151B,Factor1,0.0784275287988562,mRNA
2321,SHISA3,Factor1,0.306364794048042,mRNA
2322,RPS3AP5,Factor1,0.00257984974097763,mRNA
2323,TUBAL3,Factor1,0.355450651282276,mRNA
2324,KCTD12,Factor1,0.169164809508351,mRNA
2325,CPNE7,Factor1,0.0982543477216621,mRNA
2326,TMEM52,Factor1,0.0910229697605323,mRNA
2327,PFAS,Factor1,0.00143901490934264,mRNA
2328,HYI,Factor1,0.0110198524058001,mRNA
2329,ZNF552,Factor1,0.132754634170817,mRNA
2330,TUFM,Factor1,0.0156554678059593,mRNA
2331,SELENOW,Factor1,0.0396416576555886,mRNA
2332,EXOC3L1,Factor1,0.00310473301645757,mRNA
2333,PER1,Factor1,0.0238400006684111,mRNA
2334,GGN,Factor1,0.018575581758283,mRNA
2335,CDH4,Factor1,0.033418985083087,mRNA
2336,MEIS3P1,Factor1,0.0202507444102683,mRNA
2337,NSUN7,Factor1,0.0919616444377419,mRNA
2338,HLA.DQB1,Factor1,0.0072167926159117,mRNA
2339,EGR3,Factor1,0.104343704652632,mRNA
2340,VWA1,Factor1,0.0436158637789856,mRNA
2341,GEMIN4,Factor1,0.00356986920794308,mRNA
2342,SHARPIN,Factor1,0.00888600235637086,mRNA
2343,ZFPM1,Factor1,0.18496287944198,mRNA
2344,PLD6,Factor1,0.0266090090518648,mRNA
2345,ZBTB42,Factor1,0.0425667157342049,mRNA
2346,LACC1,Factor1,0.0518107936448079,mRNA
2347,MAF1,Factor1,0.037492656463485,mRNA
2348,PIPOX,Factor1,0.0059365284282353,mRNA
2349,MYADM,Factor1,0.183973282281768,mRNA
2350,NKPD1,Factor1,0.165992258831166,mRNA
2351,RNF227,Factor1,0.0023344134398042,mRNA
2352,PDXDC1,Factor1,0.00126090079854866,mRNA
2353,ZNF154,Factor1,0.00685856262941199,mRNA
2354,SEPHS2,Factor1,0.00216910862270395,mRNA
2355,SSC5D,Factor1,0.470275469226675,mRNA
2356,LYNX1,Factor1,0.200080445920949,mRNA
2357,RCC1,Factor1,0.00496695510528922,mRNA
2358,ZNRF2,Factor1,0.0456498268064791,mRNA
2359,ALX1,Factor1,0.464359618016368,mRNA
2360,TIGD2,Factor1,0.00145695987560016,mRNA
2361,PAK2_mRNA,Factor1,0.00047010526868758,mRNA
2362,CCDC66,Factor1,0.000888832812371875,mRNA
2363,NRIP1,Factor1,0.0132495301139982,mRNA
2364,RNF182,Factor1,0.455186450036322,mRNA
2365,SKIDA1,Factor1,0.427201242593621,mRNA
2366,SSTR2,Factor1,0.0574342365312696,mRNA
2367,TMEM64,Factor1,0.100762782849689,mRNA
2368,SHISA2,Factor1,0.210299623767619,mRNA
2369,PIPSL,Factor1,0.0593620338586056,mRNA
2370,ZFP3,Factor1,0.0615232156345335,mRNA
2371,ARSJ,Factor1,0.0088855185103524,mRNA
2372,MAP6D1,Factor1,0.0726089652831437,mRNA
2373,OXTR,Factor1,0.410383093787546,mRNA
2374,LSMEM1,Factor1,0.0213343892825708,mRNA
2375,AEN,Factor1,0.0534897891484602,mRNA
2376,F2R,Factor1,0.24273014396857,mRNA
2377,ZNF707,Factor1,0.00128465588531943,mRNA
2378,MUC16,Factor1,0.00228045547834704,mRNA
2379,PJA1,Factor1,0.00880982482909567,mRNA
2380,DHTKD1,Factor1,0.0412616807808697,mRNA
2381,ZNF746,Factor1,0.00118690560119111,mRNA
2382,POLR2A,Factor1,0.00159692442886217,mRNA
2383,DDN,Factor1,0.174492988557249,mRNA
2384,SOX2,Factor1,0.12949014130499,mRNA
2385,RPL24P4,Factor1,0.0138847770183869,mRNA
2386,GPR135,Factor1,0.00626271183017678,mRNA
2387,ZFP41,Factor1,0.000910934627132253,mRNA
2388,GPR3,Factor1,0.0701417486647401,mRNA
2389,SIAH2,Factor1,0.00265974332548203,mRNA
2390,COPG1,Factor1,0.0367469489484386,mRNA
2391,ADGRB1,Factor1,0.0731527327669161,mRNA
2392,RFX7,Factor1,0.00159038949448695,mRNA
2393,ADO,Factor1,0.0130120208401243,mRNA
2394,USH1G,Factor1,0.0168465773399776,mRNA
2395,IDH2,Factor1,0.00991112617841878,mRNA
2396,FAM89A,Factor1,0.100455562977027,mRNA
2397,TDRKH,Factor1,0.00633787517254444,mRNA
2398,RAD51B,Factor1,0.00039080378055782,mRNA
2399,HHIPL1,Factor1,0.57731292875739,mRNA
2400,ATP6AP2,Factor1,0.03022941274818,mRNA
2401,CYB5D1,Factor1,0.00248929901103143,mRNA
2402,FIGN,Factor1,0.785707430895142,mRNA
2403,SPACA6,Factor1,0.19440522024864,mRNA
2404,YBEY,Factor1,0.0131952206791154,mRNA
2405,TRAPPC6B,Factor1,0.00201099333590792,mRNA
2406,GLRX5,Factor1,0.007033020410844,mRNA
2407,SPNS3,Factor1,0.351052352744875,mRNA
2408,NXPH3,Factor1,0.0604306831037474,mRNA
2409,CSF1R,Factor1,0.11045530214212,mRNA
2410,SNORC,Factor1,0.230519710199706,mRNA
2411,PLCB1,Factor1,0.00479876450743238,mRNA
2412,SKA2,Factor1,0.00942854211203228,mRNA
2413,GALR2,Factor1,0.0154067853668847,mRNA
2414,PAPPA,Factor1,0.526977910937542,mRNA
2415,MAFA,Factor1,0.0915934967397776,mRNA
2416,RPS17,Factor1,0.0120439907185347,mRNA
2417,CRIP2,Factor1,0.47654355263654,mRNA
2418,DDX28,Factor1,0.0792432043433599,mRNA
2419,LCK,Factor1,0.490387841138175,mRNA
2420,C11orf54,Factor1,0.0182324627457552,mRNA
2421,C12orf60,Factor1,0.0103704832438352,mRNA
2422,SLC25A21,Factor1,0.0934761670682299,mRNA
2423,ABAT,Factor1,0.129286111768592,mRNA
2424,RGPD6,Factor1,0.0077469411745354,mRNA
2425,WBP2NL,Factor1,0.00333261272069599,mRNA
2426,GAS6,Factor1,0.000677624229636616,mRNA
2427,BEGAIN,Factor1,0.0143131079389916,mRNA
2428,RIPPLY3,Factor1,0.0701138529530736,mRNA
2429,RABIF,Factor1,0.00118554893205205,mRNA
2430,HSP90AB3P,Factor1,0.00241210790737922,mRNA
2431,PRR36,Factor1,0.0118146972178835,mRNA
2432,PTTG1IP,Factor1,0.10586779149346,mRNA
2433,RPSAP19,Factor1,0.00128194426532497,mRNA
2434,MAGEA2B,Factor1,0.00485219881601418,mRNA
2435,BCOR,Factor1,0.00114892994613863,mRNA
2436,CCDC159,Factor1,0.00351842375930137,mRNA
2437,SF3A3,Factor1,0.0471271764849649,mRNA
2438,GTF2H2C,Factor1,0.00614660295803223,mRNA
2439,PI4KAP2,Factor1,0.00252059888467517,mRNA
2440,TENT5C,Factor1,0.156194624873584,mRNA
2441,UTP11,Factor1,0.0659439511562394,mRNA
2442,TNFAIP8L3,Factor1,0.0119919370982274,mRNA
2443,SFXN4,Factor1,0.126176404889848,mRNA
2444,HMCES,Factor1,0.00111187047583875,mRNA
2445,PSG9,Factor1,0.298829285006287,mRNA
2446,ALYREF,Factor1,0.000144329213710481,mRNA
2447,EFHC2,Factor1,0.062915747613045,mRNA
2448,UPP1,Factor1,0.0171819479930838,mRNA
2449,FOXL2,Factor1,0.160170426981657,mRNA
2450,KCTD16,Factor1,0.399904462892879,mRNA
2451,DOCK8.AS1,Factor1,0.12815488700291,mRNA
2452,TUBA8,Factor1,0.00819387086809227,mRNA
2453,IQGAP3,Factor1,0.00339571851898371,mRNA
2454,SCN5A,Factor1,0.00191832108915248,mRNA
2455,HTR7P1,Factor1,0.0436670649445578,mRNA
2456,COA3,Factor1,0.0526553708191906,mRNA
2457,PPP1R2,Factor1,0.0159627759823954,mRNA
2458,TSPYL2,Factor1,0.100294038878344,mRNA
2459,KCNK12,Factor1,0.109219842889907,mRNA
2460,MAP7D2,Factor1,0.0142112922072077,mRNA
2461,COPB2,Factor1,0.089881190817763,mRNA
2462,THAP7,Factor1,0.000225546315572665,mRNA
2463,NCMAP,Factor1,0.448095230757904,mRNA
2464,CEND1,Factor1,0.300194226214859,mRNA
2465,DUSP8,Factor1,0.0145394805753809,mRNA
2466,SLITRK6,Factor1,0.0695470258767228,mRNA
2467,STING1,Factor1,0.154945414032532,mRNA
2468,PDE4B,Factor1,0.238380370798053,mRNA
2469,CLDN6,Factor1,0.0823165960335988,mRNA
2470,ZBTB7C,Factor1,0.495764372983859,mRNA
2471,TMED9,Factor1,0.128272340327795,mRNA
2472,H1.10,Factor1,0.00035252838059888,mRNA
2473,SUMO3,Factor1,0.0646318184300576,mRNA
2474,FMNL1,Factor1,0.0254179830954402,mRNA
2475,WT1,Factor1,0.0246883336191928,mRNA
2476,MUC6,Factor1,0.353034311414517,mRNA
2477,ROBO2,Factor1,0.0156589565644632,mRNA
2478,F8,Factor1,0.175256576348995,mRNA
2479,UBOX5,Factor1,0.0037064602596904,mRNA
2480,NELFA,Factor1,0.0212447357005222,mRNA
2481,EFCAB10,Factor1,0.000282466261025425,mRNA
2482,FAF1,Factor1,0.0697107009899099,mRNA
2483,NSMCE3,Factor1,0.0108156211875024,mRNA
2484,PURA,Factor1,0.00269632592583838,mRNA
2485,INPP5J,Factor1,0.066869033403338,mRNA
2486,DDX51,Factor1,0.0741322439275314,mRNA
2487,LINC00482,Factor1,0.318066246983048,mRNA
2488,PPIL6,Factor1,0.0274796639803335,mRNA
2489,ZNF74,Factor1,0.00114300746520971,mRNA
2490,NOTUM,Factor1,0.154858915194868,mRNA
2491,RBM11,Factor1,0.118010652614139,mRNA
2492,TCN2,Factor1,0.0256093854895352,mRNA
2493,HGS,Factor1,0.00410986066509494,mRNA
2494,METTL7A,Factor1,0.363906859370193,mRNA
2495,FAM174B,Factor1,0.0401840210951843,mRNA
2496,SDHAP1,Factor1,0.0105035470454793,mRNA
2497,TLCD2,Factor1,0.00472954016149947,mRNA
2498,PDIA2,Factor1,0.0445518742989361,mRNA
2499,PBX1,Factor1,0.00728997972101605,mRNA
2500,SHC4,Factor1,0.118416338478618,mRNA
2501,BRWD1,Factor1,0.000342682162460281,mRNA
2502,PMEL,Factor1,0.0735000746538753,mRNA
2503,IFIT1,Factor1,0.302423083317641,mRNA
2504,DMWD,Factor1,0.039832786673107,mRNA
2505,RPL12P4,Factor1,0.000918148455375393,mRNA
2506,NPIPB4,Factor1,0.0817423998374653,mRNA
2507,THNSL1,Factor1,0.0112187395037551,mRNA
2508,TRIM69,Factor1,0.00353561188153452,mRNA
2509,RTN4RL1,Factor1,0.0871621328372626,mRNA
2510,LRCH3,Factor1,0.00393947464947994,mRNA
2511,GSAP,Factor1,0.341090409003931,mRNA
2512,LRRC70,Factor1,0.0304868951917143,mRNA
2513,ZNRF1,Factor1,0.000782680004733469,mRNA
2514,THBS2,Factor1,0.367031722489005,mRNA
2515,ZNF75D,Factor1,0.0117840674351006,mRNA
2516,RPS23,Factor1,0.00377560470904148,mRNA
2517,ANKRD20A5P,Factor1,0.0666981023667736,mRNA
2518,ZNF396,Factor1,0.00146630226609606,mRNA
2519,KTN1.AS1,Factor1,0.0184278497242504,mRNA
2520,VSIG10L,Factor1,0.00953669343717238,mRNA
2521,TPCN1,Factor1,0.0268316962630736,mRNA
2522,KRT16,Factor1,0.052318755578488,mRNA
2523,POFUT2,Factor1,0.180835776637124,mRNA
2524,ENTPD5,Factor1,0.0121799443603937,mRNA
2525,HEATR4,Factor1,0.00326007706138699,mRNA
2526,NAP1L1,Factor1,0.00589782397501574,mRNA
2527,SLIT1,Factor1,0.0105846844977896,mRNA
2528,RNF220,Factor1,0.00133781199849485,mRNA
2529,GCNT1,Factor1,0.0627214289349369,mRNA
2530,BCAM,Factor1,0.0124811753846208,mRNA
2531,WDR86,Factor1,0.000765776877846132,mRNA
2532,COL4A1,Factor1,0.705454118137785,mRNA
2533,TLR5,Factor1,0.00782862879059688,mRNA
2534,NHLRC1,Factor1,0.0087142188056607,mRNA
2535,MAGEH1,Factor1,0.486975230993145,mRNA
2536,VMAC,Factor1,0.00618146832829124,mRNA
2537,C2orf88,Factor1,0.100673444619527,mRNA
2538,DNAJB13,Factor1,0.0387862130874502,mRNA
2539,SOWAHD,Factor1,0.00352761270110888,mRNA
2540,C2orf66,Factor1,0.000948103809813729,mRNA
2541,CYHR1,Factor1,0.0003865279620786,mRNA
2542,COL14A1,Factor1,0.361806318939858,mRNA
2543,ANKRD19P,Factor1,0.0977962288358175,mRNA
2544,MEIS3P2,Factor1,0.0405222178291132,mRNA
2545,NWD1,Factor1,0.101689442505302,mRNA
2546,MAPK12,Factor1,0.035113803736988,mRNA
2547,NUTM2B,Factor1,0.0098480730666372,mRNA
2548,NCR3LG1,Factor1,0.150869838749638,mRNA
2549,C3orf62,Factor1,0.0261553203926134,mRNA
2550,SELL,Factor1,0.0231784155149393,mRNA
2551,SERPINA5,Factor1,0.00379503754909742,mRNA
2552,NCCRP1,Factor1,0.0674024213638929,mRNA
2553,DUSP28,Factor1,0.123639745525058,mRNA
2554,RALGAPA2,Factor1,0.257723797267864,mRNA
2555,CLN3,Factor1,0.0165214176052263,mRNA
2556,SUMO2,Factor1,0.00113861346375189,mRNA
2557,FSIP2,Factor1,0.317029365979232,mRNA
2558,RBM34,Factor1,0.000979773614963851,mRNA
2559,PRELP,Factor1,0.0139226858482058,mRNA
2560,TMEM201,Factor1,0.0400934938361336,mRNA
2561,NHLRC3,Factor1,0.105830649125482,mRNA
2562,RPL14,Factor1,0.00320281196290462,mRNA
2563,KLRG2,Factor1,0.139403332893754,mRNA
2564,USP32P1,Factor1,0.448340150249986,mRNA
2565,NOC2L,Factor1,0.00468104074280101,mRNA
2566,MSANTD1,Factor1,0.0538751195917006,mRNA
